bedrooms,total_area,ceiling_height,floors_total,living_area,floor,is_new_building,has_elevator,has_parking,kitchen_area,has_balcony,city_center_dist,metro_dist,last_price
2,87.84990088635246,2.669808010440454,20,48.10342202197845,9,0,1,1,11.53752398344453,1,32566.486590365552,9060.906041010247,93836.82
4,158.71649670300272,2.9725041625062585,25,103.42684711282732,21,1,1,1,25.640734765782575,0,11485.305528730738,3710.797586429853,150345.14
2,79.66815776594571,2.6969888761826355,5,63.55291601118299,3,0,1,0,10.85647466279897,1,6570.0105298438975,4847.935467978657,60813.12
3,90.26202587535319,2.527007050747675,28,45.140169662666615,17,1,1,1,14.76699876026189,0,5649.123494180815,9147.372188225667,103736.18
3,122.82348477577199,2.3434711906031604,14,69.17517644091836,1,1,1,0,11.389265536504654,0,17710.286661864207,8862.303540165498,122467.73
2,106.73532312155756,3.080549609100454,15,66.17138035897896,8,0,1,0,12.275846765396343,1,11881.546544455357,213.3984906906262,98020.41
2,66.84770858420748,2.955077582723959,37,52.18301051266306,29,1,1,1,7.2050157421204535,0,19017.036135851806,1872.5267409463142,85334.8
4,163.81752905241999,2.801228838149581,29,79.93438330208413,19,1,1,0,15.582331895956605,0,33899.4636586197,4142.360205506453,118830.94
2,99.07425824262168,2.959286581319579,23,72.10997859485417,23,1,1,1,13.085303320262794,1,4646.379127510936,7531.593886720671,94475.06
4,140.06126684197943,2.844967230149197,23,98.46785184322775,19,1,1,1,25.06745257882787,0,10790.943687932097,3894.1233718096832,136511.64
3,152.27117519237785,2.7363793679046666,35,84.8536084565395,5,0,1,0,19.705184515949735,1,4975.929763618457,2141.0753011859547,142281.06
2,106.323302135838,2.5267660902704123,25,76.639301384062,2,0,1,0,23.114191044939574,1,25664.920080759945,8303.427837161838,79381.37
5,241.54301793178482,3.0935540340018943,9,157.29422635919408,3,1,1,1,27.85319534984409,1,25110.95590673636,3475.516533432437,207667.61
2,116.14043068536554,2.671332609302081,22,59.22884137345465,18,0,1,0,24.647260332785685,0,34015.34470038174,1222.4876407400257,91510.81
4,94.47247588864917,2.6811697750662757,26,51.96070250966059,23,1,1,1,9.35589769335461,1,29316.297554298195,6372.247127517647,91565.59
3,95.2236497893937,2.756742221194808,3,53.79365908133773,3,1,0,0,11.247454512341992,0,28128.533331985487,8660.347899371278,77848.59
3,104.8207057618502,2.75983184364694,6,59.020377082895806,5,0,1,1,9.917319710496868,1,6840.295118464701,5809.758048689753,103525.09
3,146.1869464512258,2.8534472626246394,19,103.97223250698218,13,0,1,1,15.449990019322136,0,32857.61156062501,9964.01635295447,114258.76
3,101.25158645249442,2.832725760774519,24,68.96277882995233,8,1,1,0,9.473780414962794,0,788.6638602825155,8753.216502739206,114290.32
3,112.5969476951937,2.6461645430918623,3,82.97824230655529,3,0,0,1,18.43483355006761,0,28739.84638803585,2522.389298632107,88646.07
7,160.72387765722047,2.754659601816582,19,101.05972578385898,13,0,1,0,16.087218171522707,0,32675.477923517683,3359.6645221039325,144585.74
6,205.70905215553492,2.847754119382456,7,117.8067106789421,1,0,1,0,17.026501798078904,0,9450.510901337737,2038.0121726073494,167396.25
2,98.14785930312897,2.630841651761308,27,46.493911330032994,25,0,1,1,10.792643782481374,0,12815.735593141677,5621.073357742358,91743.48
1,67.9855105166591,3.0103978744893536,20,49.49599064572479,16,0,1,1,11.677191981969669,0,10062.951191121283,6555.111173576256,77588.67
3,127.858088908535,2.7463546523331885,4,60.88207725196997,1,0,0,1,17.170663082831815,0,32871.34837178846,7521.45106788486,99614.96
3,117.5098742763521,3.0377256444790666,17,65.27821609121789,5,1,1,1,10.9782087289522,0,17124.46936287931,5343.6662290496915,112620.18
2,90.03262365751866,2.4994155955866018,38,61.5921531266829,26,1,1,1,7.1591717035100855,0,14856.787480618787,1312.8452540810472,96534.14
5,151.42154035591832,2.867833202749798,2,108.63883928615081,1,1,0,1,27.165509791993475,0,20339.33338466579,2578.6977073415674,148947.94
1,67.99644990592367,2.5897334604897027,17,32.22892136956528,14,0,1,1,11.941295109730346,0,29356.154701303767,4736.463242853474,65577.31
1,46.49608905560119,2.6357951102613417,6,30.81138615556909,3,1,1,0,6.4735903582162395,0,26589.226554806533,2766.7073672575298,31610.17
4,195.0988935100924,2.9128732015173937,37,97.1589794909846,4,0,1,1,29.101409195832378,0,28456.189474654228,601.9093637490084,149502.55
4,153.01959251406328,2.708874093270623,19,109.41420940691212,14,0,1,0,16.231389403675816,1,37924.35828541158,8906.362494516832,112685.29
3,144.78097705006422,3.217534131457869,26,102.13552208030244,25,0,1,1,20.67479941886479,0,10577.764637135158,5261.131734603553,132678.67
6,140.70452664383828,2.8432450194166217,39,100.15631714441935,13,1,1,0,25.227054182151402,1,8672.379446788984,5993.271110024309,121133.02
3,122.15175242079897,2.6247603772522337,3,57.694123328500744,3,1,0,1,22.687231858477475,0,26169.7304286007,1113.7317132854869,114774.92
4,134.97869462453116,2.8435641216779675,20,87.1690855085596,15,0,1,0,16.34244161351063,1,6269.198914109846,9114.468768756093,126999.57
3,131.1165096066612,2.7073040031140287,3,70.05520562494092,3,0,0,0,22.52943298658563,1,25916.82298013328,8638.25734007225,108213.67
3,128.6479060554696,2.8997692109919497,31,80.21618629658606,12,0,1,0,18.39313378234005,0,38262.7503134074,3966.7491628685243,98223.85
2,130.06156344648198,2.696686397302186,24,88.44186314360776,13,1,1,0,15.607387613577837,0,18608.91585419557,2062.4312905039724,99035.57
5,232.1577899536153,2.8232017777017298,18,111.82240276218667,4,1,1,1,40.306561734114794,1,8980.932362365584,7964.916591108126,202004.19
2,101.73003655409907,2.78571783975232,12,66.93004334911251,8,1,1,1,18.571174719869784,1,39797.55242906765,5784.666189830561,112569.57
3,104.22380020637148,2.764117189587016,8,52.9196174866211,7,0,1,1,9.873381820318375,1,15625.623362693279,8332.392108832244,93318.78
5,175.09767519079554,2.937523686670553,37,110.05200952811603,24,1,1,1,20.717261205861035,0,4997.8926639659385,4870.903045875137,189291.67
4,157.5376713739763,2.4254145420947606,1,99.61344070628202,1,0,0,0,17.289375296387107,0,16936.663507259895,8923.63425708889,131713.6
4,132.34136480107713,2.7675518988440317,6,80.6857493034878,6,0,1,0,18.138750883076604,1,3962.599146035221,7190.070688208917,118296.19
4,162.53669123418138,2.6237886515132742,16,109.5278573666862,3,1,1,1,22.712368325530377,1,3786.323598345061,3587.497534814467,160419.49
1,92.08893631242364,2.5072428355353122,16,62.62047669244808,10,1,1,1,11.050672357490836,1,2376.8629413866156,7573.055125966556,105562.62
4,168.36875806674317,2.5991946501712886,37,123.21672662519119,11,0,1,0,26.17141992566521,1,18441.42543843819,3283.8252362304997,132795.9
5,160.73933067025328,2.6384442959304963,13,126.25805666376334,8,1,1,1,25.233057990756578,0,18630.77292569185,4351.898032944908,147368.09
1,44.94341698723133,2.707639283275577,13,23.204669956070532,2,1,1,0,7.413314430531689,0,29470.246318957732,4056.290116520712,72678.89
2,112.34306537189647,2.810719282925439,10,89.60823032674323,4,0,1,0,12.462604483867965,0,21994.111610180204,4241.606864302725,106993.05
3,79.210310493766,2.847612787392064,15,44.10488067392801,6,1,1,1,8.231515106963752,0,34476.373317871,7283.944238583454,80658.83
3,147.1004634330321,2.6763677139863815,11,67.95423372823055,6,0,1,0,15.045182845634015,0,34979.37444007327,2532.1137627530593,104717.17
4,142.64611901095526,3.0352321948919236,28,85.97033861206316,21,0,1,0,26.663018260815385,0,7251.347675363916,3299.802050690359,106894.2
3,110.55951675935658,2.6831605956321494,32,59.278581121651094,19,0,1,1,9.352147310097408,1,2130.127303431102,5171.229073606654,132156.95
4,132.21543645228513,2.399637813137283,30,94.76438136580755,27,1,1,0,15.52393081091639,1,28399.992552889737,2840.525271643042,133012.63
2,89.35472607268323,2.68797355426542,33,42.92864248021411,10,1,1,1,10.011388039282457,0,894.2852246248033,1416.2640619824103,115242.96
3,107.26557591635049,2.7584888617043863,25,68.84316702170219,10,0,1,0,17.0325788491682,1,16058.098844827939,7062.001003469258,89650.82
2,106.85875220527214,2.2,28,58.91003705390127,14,0,1,1,22.293806582962883,0,2633.085264181767,6014.283246121749,94737.68
2,63.39941037250672,2.9673204647233735,14,33.117100785085626,9,1,1,1,12.79331614526044,1,18625.58988731025,9468.449465038022,69462.85
1,77.3544165054874,2.732166200207087,40,58.5165691607951,34,1,1,0,6.637635369087368,0,18262.398747009112,7451.553400237373,43847.88
2,65.41972174369789,2.542568749353443,38,41.24234802362409,23,0,1,1,9.880440940324068,0,33907.0783200089,5763.9294194255735,52424.96
2,96.90140684799215,2.5771766888084606,3,54.643246025067775,3,0,0,1,7.323770393015246,0,26001.16200436602,2739.742264192384,83851.88
6,232.05499159807545,2.887110499890027,15,165.02387995494396,8,1,1,0,43.82612060012649,0,16398.99129096296,2075.9771284069266,199820.68
3,132.82847819459823,2.9091058121224416,28,99.43761317987386,15,0,1,1,16.763980857844622,0,20619.37760465545,5281.557220819362,108279.64
2,108.09075575833992,2.633222126007675,12,65.36580312587321,9,1,1,0,11.050087469716983,1,22190.679238761662,4661.002838397131,108875.85
3,166.09500289065983,2.5060475088083263,21,85.33021413406533,4,0,1,1,23.68768670727846,1,9433.209475264133,4109.533350085798,136736.6
3,150.79779239701895,2.7735584974031218,34,120.33938524091789,6,0,1,0,20.397738549255816,1,31128.22447168015,4471.445290061505,126993.87
2,95.6520635730296,2.806593757395198,36,55.0613149203013,13,0,1,0,20.227470414795224,1,18954.516548926207,2200.4793429925944,92143.22
3,121.12703277673918,2.851748479284348,38,63.219411776977985,3,0,1,0,9.081863501544664,1,25694.844625772883,4264.8237903652125,109941.88
3,179.83900186760062,2.648637075748565,26,87.43020180011467,11,1,1,0,38.215360442846546,0,1757.9840931787344,488.10948196509537,159754.49
5,192.53776005913898,2.7280222056589105,39,94.9882878303213,14,1,1,0,20.24644035074221,1,4879.745222670292,5649.064325563329,165495.24
4,134.40746043701387,2.7536257012770515,26,104.84654780099132,17,0,1,1,12.332532905106929,1,23787.318400967433,5613.359334419213,107602.76
3,103.66943082560634,2.924026124519313,22,70.49521296141232,22,1,1,1,12.440331699072761,1,29897.27297731546,6702.146598195502,82433.7
5,149.50715310477534,2.9892746509510455,9,93.85708464677153,6,1,1,1,22.18484906326929,1,13171.548421175352,7166.491852900917,156247.95
4,160.94174730964,3.03812428940311,35,111.41149731204902,34,0,1,1,32.887981126058534,1,37856.28275978001,6772.136774837847,114442.38
4,154.1863430904319,2.9844464927803225,11,114.31753855868524,7,0,1,1,23.343128539636673,1,34047.48169562054,8057.530617569604,127466.31
2,97.53388732207057,3.076423011368525,8,62.91999861958726,6,1,1,1,14.222405271301765,1,21217.35130819075,1417.350729220469,104515.84
1,93.43073624965609,2.9323689931608072,31,63.8546232163522,26,1,1,1,9.42942995292314,1,25776.0497348506,8872.988731856369,82076.94
4,125.65047215259986,2.643916481278385,36,85.4423210637679,21,0,1,0,15.078056658311983,1,23930.09539401909,3945.427015191668,106942.08
2,90.6713347190526,3.026031545200399,40,46.27753285249335,39,1,1,1,15.384525680996068,1,12573.523462115314,6700.493119052015,103416.57
2,134.3917939785027,2.5022443193482067,31,67.00428598852305,20,1,1,1,21.534310528392417,1,2973.3992568302215,1293.560087323245,130895.96
2,127.74943590576338,3.175603668945641,39,91.15703036041266,14,1,1,0,24.081836941054004,0,32280.483610771542,2320.9740525217044,113980.82
2,115.98771143873111,2.5744576396616683,16,80.74657908601615,7,1,1,1,9.881068301625504,1,18692.01494899961,9315.083852856922,109417.23
4,197.7449991229106,2.909776657777439,5,101.85514188314416,4,0,1,0,39.541488870382906,1,33753.32037315788,1461.8032875477531,149887.38
3,120.2627560462907,3.0099656823507726,10,66.84747392094236,3,1,1,0,17.446807446968656,1,15294.188144119338,4706.005813798605,106562.94
4,173.041193296962,2.8326721895883957,7,119.37061088870315,6,0,1,0,32.93526927589898,1,1064.2298921662107,1035.8050270306599,147613.57
2,81.5076113250719,2.3809367256519245,31,50.781512147942074,1,1,1,0,14.418258180866141,1,5513.211584243187,1023.7303804357053,91456.36
4,156.1871497593006,2.5793700923794063,17,119.12648476798124,13,1,1,1,21.505250357327153,1,6710.619342241321,9939.980830097811,141900.72
1,119.3092685521818,2.8142264438480007,18,88.64728102511195,1,0,1,1,22.126676211333553,1,29373.53246160872,6421.995194192869,102846.52
3,110.38216421603538,2.864411755112533,37,68.49124079705057,7,0,1,0,19.65946867456872,0,1766.7288188057776,6397.325773885176,74719.42
3,110.18091213102345,2.7178175100942767,40,75.29791770357555,39,0,1,1,7.7741759165188595,0,32863.27197372417,2780.1513819363945,106774.5
4,165.4564050935318,2.763380362463608,6,111.71804619235246,5,0,1,1,29.18437807342516,0,27781.730470177125,1605.7772136716535,122589.97
1,78.56024681627139,2.48559765998408,35,37.88391368077885,27,0,1,1,11.494802137702221,1,13271.905039202682,6177.21174854753,88420.12
2,94.68782436461541,3.069383414164752,26,56.71394964071978,25,0,1,0,18.551298041160344,1,21117.773704836512,2567.5786061012404,89196.09
2,102.76701192153577,2.681971940346077,32,62.06700460307912,23,1,1,1,19.674402132882715,1,37320.8053930144,2783.4126231169294,109896.79
7,268.25438884283085,2.8919765707635774,38,204.96742111901284,5,0,1,1,25.6443891443062,1,3254.8346942038206,4261.777012407301,214828.67
8,245.15130507769845,3.0026411745371173,14,186.27779092692208,12,0,1,0,17.96071622031656,0,14852.361396587185,2327.901806062852,199435.43
4,176.34741144621074,2.542092200924265,33,82.91368823157595,8,1,1,1,17.53754096247641,0,15944.580735479161,9400.745018229438,162169.22
2,87.21516971766951,2.7730427624291303,29,65.04587100287634,18,0,1,0,15.800666826695284,0,38545.073764895584,5822.441951532906,72486.72
2,76.35856095802026,2.80003851145466,27,50.70887012395078,25,0,1,1,15.325369988010497,1,39021.47553639605,778.7725296632492,79040.17
3,142.9608239516245,2.703550886992743,31,65.14425795166957,21,0,1,1,25.030453467251395,0,33733.56545780892,4877.369594524541,123338.66
4,146.3115692102609,2.91692393106154,31,85.3842600132504,2,0,1,1,28.251030849946236,1,15588.867642632202,5654.730728148725,136164.78
8,314.5362815415021,2.6298960292433864,17,239.30916104770637,14,0,1,1,49.72382395104809,1,35631.25064982702,3650.428262403096,253357.89
3,88.3489842817097,2.759895964327534,38,50.8343940398129,31,0,1,1,12.89701699586882,0,19620.583585014854,8752.561518126047,92137.25
4,161.19650535659318,2.6832389203003966,4,110.70271345854,1,1,0,0,34.74664880431416,1,25940.25266994857,5256.5239552283765,136660.26
3,131.22825979446253,3.16859773263419,8,85.03357549073905,8,0,1,1,10.7723341242524,1,37152.06761339634,2464.862993901091,122285.81
3,131.6080434822096,2.630696058779568,30,86.39423637101655,6,1,1,0,17.530604673725783,0,10299.036779366923,5457.792605901857,121963.38
5,153.97521754921638,2.884090265254581,19,95.19981511282424,2,0,1,1,17.200353663067222,0,34500.79674933305,7257.392381780385,111660.87
4,136.26775703227094,3.0733953002712204,12,84.3251661234866,7,0,1,1,12.033484869382706,1,16270.216011644974,3156.3364124562963,137740.51
1,106.30422894758759,2.5846942531942583,21,81.42116285754211,15,1,1,0,17.097605396041445,0,34913.86257815696,8738.407682236908,94525.31
4,170.9785247645687,2.7671599308507266,6,101.70412410377085,1,0,1,1,18.72002089960153,1,22162.612291969923,663.8736181484308,144345.94
3,116.00906794269372,2.5724456727697813,1,59.976026297914,1,1,0,0,16.17684758004117,0,10268.580589574112,3046.9334897473195,108438.09
4,179.38053569815352,2.3876743786676156,2,107.07326774946183,1,0,0,0,16.231838154920318,1,30738.168795393176,9283.18010558869,150607.31
5,208.91973954321207,2.60869685920621,36,147.60585923225668,24,0,1,1,26.845763815419055,1,5048.4723254057935,2747.863732578504,181542.24
7,160.93976484224999,2.6473346010926995,14,99.19277042289004,2,1,1,0,16.100128671122274,1,6163.037565532897,850.9192805977676,175641.6
4,192.46858855259384,2.6580329032554424,37,135.92783029815538,31,0,1,0,39.367633345160776,0,6352.576592584242,545.7914999131817,162499.48
4,170.89529549926522,2.6960642296870527,21,91.24515899188573,6,1,1,1,25.35392758597258,1,33693.21851567157,7560.957232619164,147596.63
2,93.89147851464105,2.751102933389641,13,61.40187341891169,11,1,1,1,17.832952896828502,1,34914.4536923915,3428.0862022874626,80442.39
3,95.39300030219097,2.5345757100204493,2,71.7845639689075,2,0,0,0,13.62774384626529,0,23117.929865610702,7670.675287604408,77553.63
3,137.23293640859345,2.813291638849371,5,87.17788660337999,2,1,1,0,10.478784065964625,1,11535.281330397978,6549.180996440883,142080.74
3,151.76280643341252,2.9683997789323455,23,102.11917933809032,19,0,1,0,26.434506067788423,0,16071.24370430471,7531.8663409408455,116423.46
4,164.6818868656676,2.9895161398313554,25,113.23236989186871,6,1,1,1,12.709080034720818,1,7752.344405154296,9182.05448988289,160818.7
2,98.76913120334996,2.7031686302178928,36,70.01623683214646,18,1,1,1,12.76650917254973,0,650.6724334382,8164.1958208463675,123441.78
2,96.5035031297024,2.9108998223866185,8,55.258037820798485,8,0,1,1,14.672479777692587,1,33665.60731603699,1598.3161356353928,66926.22
4,141.7650391876379,2.6274199687710587,24,94.89699947913837,22,1,1,1,26.50641149892813,0,8187.9142131966855,9079.54734609239,143315.62
1,66.20929496629172,2.688194535233799,4,39.438160207164,4,0,0,0,13.55899919821358,1,3624.2150652734363,3423.3450262501456,67409.37
2,106.44560081738032,2.821734454411647,21,62.46606546680381,4,1,1,1,10.721420954315262,1,5706.365807612493,8064.658047472216,116692.74
3,178.15417834828864,2.689751837256798,8,109.80008116775714,3,0,1,1,30.203515119232392,0,37079.418696577326,5260.892657976755,120658.11
2,129.51106634434475,2.522496863429169,10,76.76574996401821,1,0,1,0,18.200748156218356,1,14847.548669132231,1835.543943776362,100401.21
4,178.17419155025237,2.8999859282879603,17,81.79157760693258,16,0,1,1,32.98491704276801,1,26099.47041859542,6929.420077823754,126193.4
3,163.93725992955902,2.6008513004268696,18,116.34599086191203,15,1,1,0,34.586919622917044,0,1735.8093673440083,6723.044783645168,133503.03
2,101.44249657910109,2.6564042763626516,5,66.3959927725836,5,1,1,1,15.210801958260575,1,21400.086275803205,9087.877845852572,112267.3
4,125.25521448922935,2.940480084039672,25,62.39625053299659,3,1,1,1,14.15579976059133,1,29993.478932738963,4163.0711105034225,119627.72
2,100.18075649390835,2.8466825552919435,17,54.24365120061823,6,0,1,0,19.011941271890997,1,3090.626946557857,7369.061240383421,101028.52
3,97.41613571196359,2.781700004558906,35,64.67088298232879,26,0,1,1,14.51601560308008,0,12307.632956015814,5228.023519678463,102440.92
4,117.25998543933065,2.485524672126605,25,74.02692047842297,10,1,1,1,23.72659174795919,1,13219.749886182086,5547.922548454828,112197.92
5,183.34620569100312,2.5406059461926813,36,128.92858721875643,11,0,1,1,28.402338737249583,0,35547.83025865226,3496.1291937237884,150958.83
4,103.32262773463894,2.821518371071483,1,64.18723789412954,1,1,0,1,21.756484852974786,0,26773.842674046457,3676.731345995765,85148.26
6,199.13445754493299,2.8634057082877122,19,148.4791503723829,18,0,1,0,14.46323378900184,0,34681.81301305743,8045.976275419696,158947.25
2,101.76687823544992,2.7955434848233676,34,48.5539197094058,19,1,1,0,18.403911456395747,0,15333.920038318734,6381.913000566418,102138.76
2,84.36760756352803,2.6647268264307615,8,56.072054248628056,6,1,1,1,10.291219300736708,0,23849.638674126494,6894.773090834777,86672.68
3,147.50284345831676,2.658811029016293,9,85.5579443552008,7,0,1,0,25.11870999856971,0,20950.82953770959,9317.592327845046,99717.25
2,136.8585907308751,2.788849590256458,29,76.28429194859729,18,0,1,0,28.925338962237277,1,11406.090713358915,6927.82548268752,98073.99
4,144.52286082905792,2.524681023183744,1,112.76752537338092,1,0,0,1,24.29236736576569,0,17185.59185375303,7370.877719567153,147704.93
3,142.7659856642652,2.7665040230963394,39,107.40750871313452,29,0,1,1,25.947404722559543,0,10176.504287457068,7751.804655173326,131455.86
5,146.74648020116166,2.500021341286919,38,75.47180431184827,37,1,1,1,13.751255712842095,1,1139.7247682216089,4347.5135729822305,148664.4
4,138.22030639572938,2.5605268797150247,39,64.97777451656958,20,1,1,1,13.210779950101921,0,38742.68088866524,4655.700673615193,135878.45
3,97.06940506341198,2.782078538202219,32,73.14560348976832,28,0,1,0,15.144182081443006,0,38343.98098412192,9791.313505131902,92518.6
2,80.51467156326078,2.8549817622009934,40,41.0024138816958,3,1,1,0,10.836523669773516,0,33056.4463501108,5641.094848458242,89581.92
5,200.5659710670525,2.811523963957451,39,155.41606671082602,3,1,1,1,17.383570492797116,1,7395.451915030654,3820.9746333640187,183012.33
5,177.2103846494411,2.5493843147143527,11,96.94505836750906,5,0,1,0,31.76501504141304,1,1296.5282187154485,676.8608627756238,151425.27
1,67.93446708140434,2.4132167759958,7,40.358430407618314,4,0,1,1,11.877899383588312,1,8240.178237743126,2231.308724951578,81418.43
5,202.44611312162152,2.748503256916427,34,94.28813802322561,12,0,1,0,16.95210201884492,0,34926.72566816449,7802.266596655642,152595.44
3,129.40380092757553,2.4081118505044277,19,82.57722140088327,18,0,1,0,10.002722041417128,0,6551.162413342557,9274.515012860456,123465.62
1,85.1870436266283,2.9199966486414013,3,43.961420468702315,1,0,0,1,10.803591102299276,1,9724.00013654335,7866.5804891530115,78555.99
4,192.39883869962767,2.555359648698438,18,115.60795925930177,3,0,1,0,31.73428922279276,0,27804.63110095104,7979.2600849480705,156276.28
5,184.78421466566124,3.1521540281503904,1,125.65326597264965,1,0,0,0,22.174105759879346,1,19358.586527155356,8773.58180361621,156908.64
5,127.16207598926783,2.5768414972852582,24,68.46412052172734,16,1,1,1,17.189239925227895,1,26333.17800110059,4503.752673839526,115224.25
2,82.32215273667369,2.833331649222932,27,55.3387298069845,2,0,1,1,6.801081534339969,1,22740.951280293786,1479.3244228679964,81857.83
1,85.1664495700404,2.6174106428532697,2,44.345861914399954,1,0,0,1,16.698577950848616,0,23112.764340784364,6232.7937003681855,82101.37
4,144.48416398667507,2.7197287049749472,5,95.85749281768817,5,1,1,0,12.820799156299671,0,34972.94764885594,9101.332917443788,115880.5
3,140.1281533523247,2.783115239114344,37,77.23919600509015,31,1,1,1,23.206440404709085,0,9101.333568961913,4507.286963071431,129606.74
6,201.2564043777097,2.9048526415506912,16,138.57454417337664,13,1,1,1,26.569469812132592,1,5998.872450113227,8185.67983563848,201030.41
2,77.47381057470541,2.933512750419591,3,55.75928777566933,2,0,0,0,15.993346375221089,0,16493.42172818957,8768.283133491655,79927.79
5,191.0796421716912,2.8809174495317205,1,144.88358923612847,1,1,0,1,33.57969363916124,1,21617.37481474236,891.7033738319071,131229.24
4,192.71637006452178,2.9367736078823827,16,148.68227749230678,3,1,1,1,13.49426799345358,1,19871.99001517844,4328.226066394144,184367.04
2,94.95237660374852,2.639099481688298,4,50.74783573504465,2,0,0,0,11.955861159036104,0,21824.121673961065,4592.358736836931,49794.76
3,114.57693804457092,2.866783263950968,6,56.732521283874064,2,0,1,1,11.119274968967654,1,19704.13277143756,4385.235302317935,104910.6
2,84.5128051892194,2.6886390624805405,9,39.465875625898526,3,0,1,0,9.510202746953881,0,20955.954376766626,2710.542862112793,58970.47
4,161.50470569397538,2.9275209568796274,29,113.39653243089664,25,1,1,1,20.970314330883934,1,37310.824479026705,4940.852834883123,138483.87
5,228.13651258271187,2.770803354453593,23,117.58436827262979,6,1,1,0,34.49601222352623,0,2470.3319296796008,7259.500858251431,197016.07
5,168.14448965715565,2.861647249752891,32,122.75527816017977,7,0,1,1,31.906636414946398,1,37695.235118377146,6828.363900510596,145688.86
2,93.08672292311174,2.8024656047775043,14,73.32314138182687,4,0,1,1,7.722868779906415,1,23694.920480391123,9306.352532494075,100746.18
2,110.6753628347188,2.8868680833326064,4,55.535523494654825,1,1,0,1,15.070166683231417,0,2389.3431226978555,7379.172297189138,95002.07
2,51.167499912360334,2.6046226022392993,23,28.09943993101037,20,1,1,0,10.111093648550003,1,2611.5531532895548,7569.976301905166,83333.67
4,162.4943197712957,2.46705539126555,39,102.9275819674937,36,0,1,0,21.908627422322606,1,23074.977274250858,2965.997780882966,130306.5
4,157.07186747606156,2.9280142052870968,26,94.35184997884966,6,1,1,0,23.23002616804347,0,27718.514417383747,409.682470454423,134331.12
2,125.62576039795874,2.9920989810310332,10,75.25982674845841,9,0,1,0,23.465748146264335,0,21051.095777772778,5179.849822082777,118209.32
6,205.46526856187592,2.729138373434686,1,108.07205143854614,1,1,0,1,36.35382542728065,0,18230.131241513493,7810.2009676975895,187375.45
4,155.1873105781371,2.895998147031101,4,118.13250065345507,2,1,0,1,22.734888374427,0,11443.685141503041,4043.8115936348013,124442.5
4,153.1659496790144,2.4567240958365844,34,105.46337311795847,14,1,1,0,32.9404757836579,0,24460.065003276046,8162.064511436494,133502.44
4,158.57149965062186,2.6381228493970252,12,79.89686872993644,12,1,1,1,11.961370549943803,1,35954.78293458005,6241.5371125632155,134728.52
3,124.88587375486819,2.764751835372443,3,56.39267385314187,2,0,0,1,9.76314534349654,1,17185.326208733957,3386.856210574861,103410.61
2,106.25938764532245,2.437651902625511,14,76.18150250400817,12,0,1,1,14.249848532946702,1,27979.84797905165,3489.6693536203097,92490.72
2,98.07921858812603,2.4746921250564826,35,44.68000441805313,16,0,1,0,9.187805959943613,0,1186.172748041529,6859.151569440012,94269.64
3,131.81450337411928,2.778431314353348,17,99.93461348081456,11,0,1,1,13.507856388404145,1,18272.362929946983,5804.224409897204,104158.84
4,168.9592560460921,2.6409773158452294,40,107.33969041934466,11,1,1,1,15.630822921661627,0,30587.960467265624,763.2792975791314,147725.58
4,188.3750267908395,2.6875983630265323,21,146.09048375827444,16,1,1,0,32.75000470078472,0,33755.45513122352,5568.534785451543,150458.9
1,69.65720520480798,2.6768655669588273,37,50.16362133566507,37,1,1,1,9.277662395505962,1,21714.096469840075,530.8321797953399,84549.07
3,147.54309288384937,2.518955768290152,9,100.32930316101758,2,1,1,0,17.705171146061925,1,22877.32311544084,5516.108642763212,130403.91
2,72.46156669612701,2.7108458890651628,22,51.47207383993989,13,1,1,1,7.793795337640182,0,5968.312387228738,9283.23051277004,97449.05
2,117.18393293595196,2.747533311670852,20,76.38235473896496,6,1,1,0,19.161208932691203,1,12171.824956292867,1008.780726567828,115256.44
6,240.64584770387685,2.6451121363052152,31,122.86681406082171,20,0,1,0,24.549792805354322,1,26862.21781225265,4890.427237590084,195991.43
1,69.38282432133326,2.6597344345754235,6,48.892430685443564,3,0,1,1,5.007540688273532,1,30791.144703447477,7769.9466269485265,66828.16
2,116.38705318837654,2.713284810829792,7,76.50209644721512,3,1,1,0,20.174270774417636,1,3735.6796696071347,4345.312817767106,102613.15
5,177.23362855688723,2.8975570175155485,9,107.95839391116708,4,1,1,1,16.27500782073484,1,38457.30210737983,3662.297321383609,153681.46
1,81.93484376512663,2.7329968275588605,38,52.88951122215545,20,0,1,0,14.262529210330761,1,38165.906268377505,5817.098954604452,56916.74
2,99.23012201163718,2.4032609789648447,36,52.719945347657585,8,1,1,1,17.226420121709552,1,7910.066437849137,8557.640588681184,115190.13
5,167.54778920044362,2.5351057657559632,1,99.11281596331797,1,0,0,1,28.52025311191652,1,2285.5477365130428,8680.396598556876,156361.4
3,108.22056177138586,2.9177265150460565,17,53.40351092539347,5,0,1,1,17.184772116709183,1,13970.975169622177,2778.909306979115,102976.32
2,112.74673812638906,2.626591096222745,23,66.90609842109342,2,1,1,1,22.858086657136027,0,38368.46232070462,9674.1481872475,103371.17
3,134.72060798038905,2.7340723931458526,36,82.64117207531379,16,0,1,1,10.958915113490985,1,17998.99291083498,1709.8966039498694,103509.82
2,90.47308474237687,3.096480387551804,19,61.52169762481628,12,0,1,0,10.856770169085223,1,12890.860787710195,2199.099244457514,79023.96
3,90.9219519053882,2.863726847405271,31,57.69115505691066,20,1,1,1,7.264245992840599,1,35840.11247378802,7031.712828434546,68119.07
